syd,did,wei,symptom,diagnose,symptom_index,symptom_vec,diagnose_index,diagnose_vec,symptom_vec_scaled,diagnose_vec_scaled,features,prediction
272.0,191.0,2.0,Skin bumps,"Contusionbruise, ecchymosis",128.0,"(246,[128],[1.0])",2.0,"(1156,[2],[1.0])","(246,[128],[1.0])","(1156,[2],[1.0])","(1402,[128,248],[1.0,1.0])",0
2.0,242.0,0.0,Lower abdominal pain,Endometritisinflammation of the uterus,20.0,"(246,[20],[1.0])",727.0,"(1156,[727],[1.0])","(246,[20],[1.0])","(1156,[727],[1.0])","(1402,[20,973],[1.0,1.0])",0
108.0,242.0,1.0,Vaginal discharge,Endometritisinflammation of the uterus,96.0,"(246,[96],[1.0])",727.0,"(1156,[727],[1.0])","(246,[96],[1.0])","(1156,[727],[1.0])","(1402,[96,973],[1.0,1.0])",0
2.0,291.0,0.0,Lower abdominal pain,Fibromyalgiachronic pain disorder,20.0,"(246,[20],[1.0])",34.0,"(1156,[34],[1.0])","(246,[20],[1.0])","(1156,[34],[1.0])","(1402,[20,280],[1.0,1.0])",0
6.0,291.0,0.0,Arm ache or pain,Fibromyalgiachronic pain disorder,9.0,"(246,[9],[1.0])",34.0,"(1156,[34],[1.0])","(246,[9],[1.0])","(1156,[34],[1.0])","(1402,[9,280],[1.0,1.0])",0
7.0,291.0,0.0,Back ache or pain,Fibromyalgiachronic pain disorder,5.0,"(246,[5],[1.0])",34.0,"(1156,[34],[1.0])","(246,[5],[1.0])","(1156,[34],[1.0])","(1402,[5,280],[1.0,1.0])",0
25.0,291.0,0.0,Elbow ache or pain,Fibromyalgiachronic pain disorder,43.0,"(246,[43],[1.0])",34.0,"(1156,[34],[1.0])","(246,[43],[1.0])","(1156,[34],[1.0])","(1402,[43,280],[1.0,1.0])",0
32.0,291.0,0.0,Flank pain,Fibromyalgiachronic pain disorder,59.0,"(246,[59],[1.0])",34.0,"(1156,[34],[1.0])","(246,[59],[1.0])","(1156,[34],[1.0])","(1402,[59,280],[1.0,1.0])",0
37.0,291.0,0.0,Groin pain,Fibromyalgiachronic pain disorder,21.0,"(246,[21],[1.0])",34.0,"(1156,[34],[1.0])","(246,[21],[1.0])","(1156,[34],[1.0])","(1402,[21,280],[1.0,1.0])",0
39.0,291.0,0.0,"Hand, finger ache or pain",Fibromyalgiachronic pain disorder,16.0,"(246,[16],[1.0])",34.0,"(1156,[34],[1.0])","(246,[16],[1.0])","(1156,[34],[1.0])","(1402,[16,280],[1.0,1.0])",0
54.0,291.0,0.0,Kidney pain (Flank pain),Fibromyalgiachronic pain disorder,68.0,"(246,[68],[1.0])",34.0,"(1156,[34],[1.0])","(246,[68],[1.0])","(1156,[34],[1.0])","(1402,[68,280],[1.0,1.0])",0
57.0,291.0,0.0,Leg ache or pain,Fibromyalgiachronic pain disorder,7.0,"(246,[7],[1.0])",34.0,"(1156,[34],[1.0])","(246,[7],[1.0])","(1156,[34],[1.0])","(1402,[7,280],[1.0,1.0])",0
62.0,291.0,1.0,Muscle pain,Fibromyalgiachronic pain disorder,89.0,"(246,[89],[1.0])",34.0,"(1156,[34],[1.0])","(246,[89],[1.0])","(1156,[34],[1.0])","(1402,[89,280],[1.0,1.0])",0
67.0,291.0,0.0,Neck ache or pain,Fibromyalgiachronic pain disorder,22.0,"(246,[22],[1.0])",34.0,"(1156,[34],[1.0])","(246,[22],[1.0])","(1156,[34],[1.0])","(1402,[22,280],[1.0,1.0])",0
116.0,291.0,1.0,Tired,Fibromyalgiachronic pain disorder,17.0,"(246,[17],[1.0])",34.0,"(1156,[34],[1.0])","(246,[17],[1.0])","(1156,[34],[1.0])","(1402,[17,280],[1.0,1.0])",0
191.0,291.0,0.0,Skin pain,Fibromyalgiachronic pain disorder,103.0,"(246,[103],[1.0])",34.0,"(1156,[34],[1.0])","(246,[103],[1.0])","(1156,[34],[1.0])","(1402,[103,280],[1.0,1.0])",0
262.0,291.0,0.0,Chest pain,Fibromyalgiachronic pain disorder,0.0,"(246,[0],[1.0])",34.0,"(1156,[34],[1.0])","(246,[0],[1.0])","(1156,[34],[1.0])","(1402,[0,280],[1.0,1.0])",0
275.0,291.0,0.0,Low back ache or pain,Fibromyalgiachronic pain disorder,13.0,"(246,[13],[1.0])",34.0,"(1156,[34],[1.0])","(246,[13],[1.0])","(1156,[34],[1.0])","(1402,[13,280],[1.0,1.0])",0
304.0,291.0,0.0,High blood pressure,Fibromyalgiachronic pain disorder,44.0,"(246,[44],[1.0])",34.0,"(1156,[34],[1.0])","(246,[44],[1.0])","(1156,[34],[1.0])","(1402,[44,280],[1.0,1.0])",0
2.0,470.0,,Lower abdominal pain,Miscarriage,20.0,"(246,[20],[1.0])",605.0,"(1156,[605],[1.0])","(246,[20],[1.0])","(1156,[605],[1.0])","(1402,[20,851],[1.0,1.0])",0
107.0,470.0,1.0,Vaginal bleeding during pregnancy,Miscarriage,228.0,"(246,[228],[1.0])",605.0,"(1156,[605],[1.0])","(246,[228],[1.0])","(1156,[605],[1.0])","(1402,[228,851],[1.0,1.0])",0
275.0,470.0,,Low back ache or pain,Miscarriage,13.0,"(246,[13],[1.0])",605.0,"(1156,[605],[1.0])","(246,[13],[1.0])","(1156,[605],[1.0])","(1402,[13,851],[1.0,1.0])",0
2.0,482.0,,Lower abdominal pain,"Multiple pregnancytwins, triplets, etc",20.0,"(246,[20],[1.0])",789.0,"(1156,[789],[1.0])","(246,[20],[1.0])","(1156,[789],[1.0])","(1402,[20,1035],[1.0,1.0])",0
78.0,482.0,1.0,Pregnancy problem,"Multiple pregnancytwins, triplets, etc",191.0,"(246,[191],[1.0])",789.0,"(1156,[789],[1.0])","(246,[191],[1.0])","(1156,[789],[1.0])","(1402,[191,1035],[1.0,1.0])",0
2.0,578.0,1.0,Lower abdominal pain,Placenta previaplacenta covers cervix,20.0,"(246,[20],[1.0])",619.0,"(1156,[619],[1.0])","(246,[20],[1.0])","(1156,[619],[1.0])","(1402,[20,865],[1.0,1.0])",0
107.0,578.0,2.0,Vaginal bleeding during pregnancy,Placenta previaplacenta covers cervix,228.0,"(246,[228],[1.0])",619.0,"(1156,[619],[1.0])","(246,[228],[1.0])","(1156,[619],[1.0])","(1402,[228,865],[1.0,1.0])",0
275.0,578.0,1.0,Low back ache or pain,Placenta previaplacenta covers cervix,13.0,"(246,[13],[1.0])",619.0,"(1156,[619],[1.0])","(246,[13],[1.0])","(1156,[619],[1.0])","(1402,[13,865],[1.0,1.0])",0
2.0,696.0,0.0,Lower abdominal pain,Sexually transmitted diseaseSTD,20.0,"(246,[20],[1.0])",295.0,"(1156,[295],[1.0])","(246,[20],[1.0])","(1156,[295],[1.0])","(1402,[20,541],[1.0,1.0])",0
52.0,696.0,0.0,Skin itching,Sexually transmitted diseaseSTD,26.0,"(246,[26],[1.0])",295.0,"(1156,[295],[1.0])","(246,[26],[1.0])","(1156,[295],[1.0])","(1402,[26,541],[1.0,1.0])",0
72.0,696.0,0.0,Painful urination,Sexually transmitted diseaseSTD,126.0,"(246,[126],[1.0])",295.0,"(1156,[295],[1.0])","(246,[126],[1.0])","(1156,[295],[1.0])","(1402,[126,541],[1.0,1.0])",0
75.0,696.0,2.0,Penile discharge,Sexually transmitted diseaseSTD,206.0,"(246,[206],[1.0])",295.0,"(1156,[295],[1.0])","(246,[206],[1.0])","(1156,[295],[1.0])","(1402,[206,541],[1.0,1.0])",0
108.0,696.0,0.0,Vaginal discharge,Sexually transmitted diseaseSTD,96.0,"(246,[96],[1.0])",295.0,"(1156,[295],[1.0])","(246,[96],[1.0])","(1156,[295],[1.0])","(1402,[96,541],[1.0,1.0])",0
281.0,696.0,0.0,Penis inflammation or swelling,Sexually transmitted diseaseSTD,190.0,"(246,[190],[1.0])",295.0,"(1156,[295],[1.0])","(246,[190],[1.0])","(1156,[295],[1.0])","(1402,[190,541],[1.0,1.0])",0
2.0,781.0,0.0,Lower abdominal pain,Trichomonas vaginalis infectionvaginal infection,20.0,"(246,[20],[1.0])",501.0,"(1156,[501],[1.0])","(246,[20],[1.0])","(1156,[501],[1.0])","(1402,[20,747],[1.0,1.0])",0
75.0,781.0,0.0,Penile discharge,Trichomonas vaginalis infectionvaginal infection,206.0,"(246,[206],[1.0])",501.0,"(1156,[501],[1.0])","(246,[206],[1.0])","(1156,[501],[1.0])","(1402,[206,747],[1.0,1.0])",0
108.0,781.0,2.0,Vaginal discharge,Trichomonas vaginalis infectionvaginal infection,96.0,"(246,[96],[1.0])",501.0,"(1156,[501],[1.0])","(246,[96],[1.0])","(1156,[501],[1.0])","(1402,[96,747],[1.0,1.0])",0
264.0,781.0,0.0,Stomach and abdominal pain,Trichomonas vaginalis infectionvaginal infection,4.0,"(246,[4],[1.0])",501.0,"(1156,[501],[1.0])","(246,[4],[1.0])","(1156,[501],[1.0])","(1402,[4,747],[1.0,1.0])",0
2.0,805.0,0.0,Lower abdominal pain,Vaginitisvaginal infection inflammation,20.0,"(246,[20],[1.0])",143.0,"(1156,[143],[1.0])","(246,[20],[1.0])","(1156,[143],[1.0])","(1402,[20,389],[1.0,1.0])",0
7.0,805.0,0.0,Back ache or pain,Vaginitisvaginal infection inflammation,5.0,"(246,[5],[1.0])",143.0,"(1156,[143],[1.0])","(246,[5],[1.0])","(1156,[143],[1.0])","(1402,[5,389],[1.0,1.0])",0
52.0,805.0,0.0,Skin itching,Vaginitisvaginal infection inflammation,26.0,"(246,[26],[1.0])",143.0,"(1156,[143],[1.0])","(246,[26],[1.0])","(1156,[143],[1.0])","(1402,[26,389],[1.0,1.0])",0
72.0,805.0,0.0,Painful urination,Vaginitisvaginal infection inflammation,126.0,"(246,[126],[1.0])",143.0,"(1156,[143],[1.0])","(246,[126],[1.0])","(1156,[143],[1.0])","(1402,[126,389],[1.0,1.0])",0
81.0,805.0,0.0,Rash,Vaginitisvaginal infection inflammation,8.0,"(246,[8],[1.0])",143.0,"(1156,[143],[1.0])","(246,[8],[1.0])","(1156,[143],[1.0])","(1402,[8,389],[1.0,1.0])",0
108.0,805.0,0.0,Vaginal discharge,Vaginitisvaginal infection inflammation,96.0,"(246,[96],[1.0])",143.0,"(1156,[143],[1.0])","(246,[96],[1.0])","(1156,[143],[1.0])","(1402,[96,389],[1.0,1.0])",0
110.0,805.0,2.0,Vaginal pain,Vaginitisvaginal infection inflammation,195.0,"(246,[195],[1.0])",143.0,"(1156,[143],[1.0])","(246,[195],[1.0])","(1156,[143],[1.0])","(1402,[195,389],[1.0,1.0])",0
238.0,805.0,0.0,Skin sores,Vaginitisvaginal infection inflammation,6.0,"(246,[6],[1.0])",143.0,"(1156,[143],[1.0])","(246,[6],[1.0])","(1156,[143],[1.0])","(1402,[6,389],[1.0,1.0])",0
264.0,805.0,0.0,Stomach and abdominal pain,Vaginitisvaginal infection inflammation,4.0,"(246,[4],[1.0])",143.0,"(1156,[143],[1.0])","(246,[4],[1.0])","(1156,[143],[1.0])","(1402,[4,389],[1.0,1.0])",0
2.0,875.0,1.0,Lower abdominal pain,"HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",20.0,"(246,[20],[1.0])",64.0,"(1156,[64],[1.0])","(246,[20],[1.0])","(1156,[64],[1.0])","(1402,[20,310],[1.0,1.0])",0
20.0,875.0,1.0,Diarrhea,"HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",40.0,"(246,[40],[1.0])",64.0,"(1156,[64],[1.0])","(246,[40],[1.0])","(1156,[64],[1.0])","(1402,[40,310],[1.0,1.0])",0
21.0,875.0,1.0,Dizziness,"HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",1.0,"(246,[1],[1.0])",64.0,"(1156,[64],[1.0])","(246,[1],[1.0])","(1156,[64],[1.0])","(1402,[1,310],[1.0,1.0])",0
29.0,875.0,1.0,Fever,"HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",19.0,"(246,[19],[1.0])",64.0,"(1156,[64],[1.0])","(246,[19],[1.0])","(1156,[64],[1.0])","(1402,[19,310],[1.0,1.0])",0
61.0,875.0,1.0,Mouth pain,"HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",137.0,"(246,[137],[1.0])",64.0,"(1156,[64],[1.0])","(246,[137],[1.0])","(1156,[64],[1.0])","(1402,[137,310],[1.0,1.0])",0
87.0,875.0,2.0,Seizure,"HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",24.0,"(246,[24],[1.0])",64.0,"(1156,[64],[1.0])","(246,[24],[1.0])","(1156,[64],[1.0])","(1402,[24,310],[1.0,1.0])",0
123.0,875.0,1.0,"Weight loss, unexplained","HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",37.0,"(246,[37],[1.0])",64.0,"(1156,[64],[1.0])","(246,[37],[1.0])","(1156,[64],[1.0])","(1402,[37,310],[1.0,1.0])",0
123.0,875.0,1.0,"Weight loss, unexplained","HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",37.0,"(246,[37],[1.0])",64.0,"(1156,[64],[1.0])","(246,[37],[1.0])","(1156,[64],[1.0])","(1402,[37,310],[1.0,1.0])",0
131.0,875.0,1.0,Swollen lymph nodes (Large lymph nodes),"HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",153.0,"(246,[153],[1.0])",64.0,"(1156,[64],[1.0])","(246,[153],[1.0])","(1156,[64],[1.0])","(1402,[153,310],[1.0,1.0])",0
180.0,875.0,3.0,Night sweats,"HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",188.0,"(246,[188],[1.0])",64.0,"(1156,[64],[1.0])","(246,[188],[1.0])","(1156,[64],[1.0])","(1402,[188,310],[1.0,1.0])",0
240.0,875.0,1.0,Memory loss,"HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",41.0,"(246,[41],[1.0])",64.0,"(1156,[64],[1.0])","(246,[41],[1.0])","(1156,[64],[1.0])","(1402,[41,310],[1.0,1.0])",0
246.0,875.0,1.0,Dementia,"HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",123.0,"(246,[123],[1.0])",64.0,"(1156,[64],[1.0])","(246,[123],[1.0])","(1156,[64],[1.0])","(1402,[123,310],[1.0,1.0])",0
264.0,875.0,1.0,Stomach and abdominal pain,"HIV AIDSHuman Immunodeficiency Virus, Acquired Immune Deficiency SyndromeHuman immunodeficiency virus [HIV] disease",4.0,"(246,[4],[1.0])",64.0,"(1156,[64],[1.0])","(246,[4],[1.0])","(1156,[64],[1.0])","(1402,[4,310],[1.0,1.0])",0
2.0,1277.0,0.0,Lower abdominal pain,Extragonadal germ cell tumors,20.0,"(246,[20],[1.0])",201.0,"(1156,[201],[1.0])","(246,[20],[1.0])","(1156,[201],[1.0])","(1402,[20,447],[1.0,1.0])",0
31.0,1277.0,0.0,Fever of unknown origin,Extragonadal germ cell tumors,158.0,"(246,[158],[1.0])",201.0,"(1156,[201],[1.0])","(246,[158],[1.0])","(1156,[201],[1.0])","(1402,[158,447],[1.0,1.0])",0
66.0,1277.0,0.0,Nausea,Extragonadal germ cell tumors,14.0,"(246,[14],[1.0])",201.0,"(1156,[201],[1.0])","(246,[14],[1.0])","(1156,[201],[1.0])","(1402,[14,447],[1.0,1.0])",0
116.0,1277.0,0.0,Tired,Extragonadal germ cell tumors,17.0,"(246,[17],[1.0])",201.0,"(1156,[201],[1.0])","(246,[17],[1.0])","(1156,[201],[1.0])","(1402,[17,447],[1.0,1.0])",0
123.0,1277.0,0.0,"Weight loss, unexplained",Extragonadal germ cell tumors,37.0,"(246,[37],[1.0])",201.0,"(1156,[201],[1.0])","(246,[37],[1.0])","(1156,[201],[1.0])","(1402,[37,447],[1.0,1.0])",0
173.0,1277.0,0.0,Abdominal swelling (Stomach swelling),Extragonadal germ cell tumors,45.0,"(246,[45],[1.0])",201.0,"(1156,[201],[1.0])","(246,[45],[1.0])","(1156,[201],[1.0])","(1402,[45,447],[1.0,1.0])",0
262.0,1277.0,0.0,Chest pain,Extragonadal germ cell tumors,0.0,"(246,[0],[1.0])",201.0,"(1156,[201],[1.0])","(246,[0],[1.0])","(1156,[201],[1.0])","(1402,[0,447],[1.0,1.0])",0
3.0,44.0,1.0,Abscess (Collection of pus),Anorectal abscess(perirectal) abscess,121.0,"(246,[121],[1.0])",521.0,"(1156,[521],[1.0])","(246,[121],[1.0])","(1156,[521],[1.0])","(1402,[121,767],[1.0,1.0])",0
238.0,44.0,,Skin sores,Anorectal abscess(perirectal) abscess,6.0,"(246,[6],[1.0])",521.0,"(1156,[521],[1.0])","(246,[6],[1.0])","(1156,[521],[1.0])","(1402,[6,767],[1.0,1.0])",0
275.0,44.0,,Low back ache or pain,Anorectal abscess(perirectal) abscess,13.0,"(246,[13],[1.0])",521.0,"(1156,[521],[1.0])","(246,[13],[1.0])","(1156,[521],[1.0])","(1402,[13,767],[1.0,1.0])",0
3.0,106.0,1.0,Abscess (Collection of pus),Brain abscesscollection of pus in the brain,121.0,"(246,[121],[1.0])",534.0,"(1156,[534],[1.0])","(246,[121],[1.0])","(1156,[534],[1.0])","(1402,[121,780],[1.0,1.0])",0
291.0,106.0,1.0,Agitated,Brain abscesscollection of pus in the brain,92.0,"(246,[92],[1.0])",534.0,"(1156,[534],[1.0])","(246,[92],[1.0])","(1156,[534],[1.0])","(1402,[92,780],[1.0,1.0])",0
294.0,106.0,1.0,Confusion and headache,Brain abscesscollection of pus in the brain,53.0,"(246,[53],[1.0])",534.0,"(1156,[534],[1.0])","(246,[53],[1.0])","(1156,[534],[1.0])","(1402,[53,780],[1.0,1.0])",0
3.0,108.0,0.0,Abscess (Collection of pus),Breast abscesscollection of pus in the breast,121.0,"(246,[121],[1.0])",403.0,"(1156,[403],[1.0])","(246,[121],[1.0])","(1156,[403],[1.0])","(1402,[121,649],[1.0,1.0])",0
11.0,108.0,1.0,Pain or soreness of breast,Breast abscesscollection of pus in the breast,90.0,"(246,[90],[1.0])",403.0,"(1156,[403],[1.0])","(246,[90],[1.0])","(1156,[403],[1.0])","(1402,[90,649],[1.0,1.0])",0
287.0,108.0,0.0,Lump or mass of breast,Breast abscesscollection of pus in the breast,116.0,"(246,[116],[1.0])",403.0,"(1156,[403],[1.0])","(246,[116],[1.0])","(1156,[403],[1.0])","(1402,[116,649],[1.0,1.0])",0
295.0,108.0,2.0,Nipple discharge,Breast abscesscollection of pus in the breast,163.0,"(246,[163],[1.0])",403.0,"(1156,[403],[1.0])","(246,[163],[1.0])","(1156,[403],[1.0])","(1402,[163,649],[1.0,1.0])",0
3.0,707.0,2.0,Abscess (Collection of pus),Skin abscesscollection of pus,121.0,"(246,[121],[1.0])",226.0,"(1156,[226],[1.0])","(246,[121],[1.0])","(1156,[226],[1.0])","(1402,[121,472],[1.0,1.0])",0
174.0,707.0,2.0,Skin growths,Skin abscesscollection of pus,174.0,"(246,[174],[1.0])",226.0,"(1156,[226],[1.0])","(246,[174],[1.0])","(1156,[226],[1.0])","(1402,[174,472],[1.0,1.0])",0
190.0,707.0,2.0,Pustule (Collection of pus),Skin abscesscollection of pus,213.0,"(246,[213],[1.0])",226.0,"(1156,[226],[1.0])","(246,[213],[1.0])","(1156,[226],[1.0])","(1402,[213,472],[1.0,1.0])",0
191.0,707.0,2.0,Skin pain,Skin abscesscollection of pus,103.0,"(246,[103],[1.0])",226.0,"(1156,[226],[1.0])","(246,[103],[1.0])","(1156,[226],[1.0])","(1402,[103,472],[1.0,1.0])",0
192.0,707.0,2.0,Hot skin,Skin abscesscollection of pus,178.0,"(246,[178],[1.0])",226.0,"(1156,[226],[1.0])","(246,[178],[1.0])","(1156,[226],[1.0])","(1402,[178,472],[1.0,1.0])",0
193.0,707.0,2.0,Skin swelling,Skin abscesscollection of pus,175.0,"(246,[175],[1.0])",226.0,"(1156,[226],[1.0])","(246,[175],[1.0])","(1156,[226],[1.0])","(1402,[175,472],[1.0,1.0])",0
272.0,707.0,0.0,Skin bumps,Skin abscesscollection of pus,128.0,"(246,[128],[1.0])",226.0,"(1156,[226],[1.0])","(246,[128],[1.0])","(1156,[226],[1.0])","(1402,[128,472],[1.0,1.0])",0
3.0,209.0,2.0,Abscess (Collection of pus),Dental abscesstooth infection,121.0,"(246,[121],[1.0])",91.0,"(1156,[91],[1.0])","(246,[121],[1.0])","(1156,[91],[1.0])","(1402,[121,337],[1.0,1.0])",0
24.0,209.0,0.0,Pain in the ear,Dental abscesstooth infection,25.0,"(246,[25],[1.0])",91.0,"(1156,[91],[1.0])","(246,[25],[1.0])","(1156,[91],[1.0])","(1402,[25,337],[1.0,1.0])",0
27.0,209.0,2.0,Facial pain,Dental abscesstooth infection,144.0,"(246,[144],[1.0])",91.0,"(1156,[91],[1.0])","(246,[144],[1.0])","(1156,[91],[1.0])","(1402,[144,337],[1.0,1.0])",0
41.0,209.0,0.0,Headache,Dental abscesstooth infection,3.0,"(246,[3],[1.0])",91.0,"(1156,[91],[1.0])","(246,[3],[1.0])","(1156,[91],[1.0])","(1402,[3,337],[1.0,1.0])",0
93.0,209.0,0.0,Sore throat,Dental abscesstooth infection,39.0,"(246,[39],[1.0])",91.0,"(1156,[91],[1.0])","(246,[39],[1.0])","(1156,[91],[1.0])","(1402,[39,337],[1.0,1.0])",0
101.0,209.0,2.0,Tooth pain,Dental abscesstooth infection,215.0,"(246,[215],[1.0])",91.0,"(1156,[91],[1.0])","(246,[215],[1.0])","(1156,[91],[1.0])","(1402,[215,337],[1.0,1.0])",0
120.0,209.0,0.0,Throat pain,Dental abscesstooth infection,48.0,"(246,[48],[1.0])",91.0,"(1156,[91],[1.0])","(246,[48],[1.0])","(1156,[91],[1.0])","(1402,[48,337],[1.0,1.0])",0
159.0,209.0,2.0,Mouth swelling,Dental abscesstooth infection,172.0,"(246,[172],[1.0])",91.0,"(1156,[91],[1.0])","(246,[172],[1.0])","(1156,[91],[1.0])","(1402,[172,337],[1.0,1.0])",0
187.0,209.0,2.0,Jaw pain,Dental abscesstooth infection,135.0,"(246,[135],[1.0])",91.0,"(1156,[91],[1.0])","(246,[135],[1.0])","(1156,[91],[1.0])","(1402,[135,337],[1.0,1.0])",0
202.0,209.0,2.0,Painful gums,Dental abscesstooth infection,189.0,"(246,[189],[1.0])",91.0,"(1156,[91],[1.0])","(246,[189],[1.0])","(1156,[91],[1.0])","(1402,[189,337],[1.0,1.0])",0
203.0,209.0,2.0,Swollen gums,Dental abscesstooth infection,200.0,"(246,[200],[1.0])",91.0,"(1156,[91],[1.0])","(246,[200],[1.0])","(1156,[91],[1.0])","(1402,[200,337],[1.0,1.0])",0
3.0,250.0,1.0,Abscess (Collection of pus),Epidural abscessbrain or spine pus collection,121.0,"(246,[121],[1.0])",729.0,"(1156,[729],[1.0])","(246,[121],[1.0])","(1156,[729],[1.0])","(1402,[121,975],[1.0,1.0])",0
294.0,250.0,1.0,Confusion and headache,Epidural abscessbrain or spine pus collection,53.0,"(246,[53],[1.0])",729.0,"(1156,[729],[1.0])","(246,[53],[1.0])","(1156,[729],[1.0])","(1402,[53,975],[1.0,1.0])",0
3.0,294.0,,Abscess (Collection of pus),Finger pulp infectionfelon,121.0,"(246,[121],[1.0])",572.0,"(1156,[572],[1.0])","(246,[121],[1.0])","(1156,[572],[1.0])","(1402,[121,818],[1.0,1.0])",0
39.0,294.0,,"Hand, finger ache or pain",Finger pulp infectionfelon,16.0,"(246,[16],[1.0])",572.0,"(1156,[572],[1.0])","(246,[16],[1.0])","(1156,[572],[1.0])","(1402,[16,818],[1.0,1.0])",0
263.0,294.0,0.0,Skin infection,Finger pulp infectionfelon,118.0,"(246,[118],[1.0])",572.0,"(1156,[572],[1.0])","(246,[118],[1.0])","(1156,[572],[1.0])","(1402,[118,818],[1.0,1.0])",0
3.0,432.0,,Abscess (Collection of pus),Liver abscesscollection of pus,121.0,"(246,[121],[1.0])",995.0,"(1156,[995],[1.0])","(246,[121],[1.0])","(1156,[995],[1.0])","(1402,[121,1241],[1.0,1.0])",0
3.0,439.0,1.0,Abscess (Collection of pus),Lung abscesscollection of pus,121.0,"(246,[121],[1.0])",599.0,"(1156,[599],[1.0])","(246,[121],[1.0])","(1156,[599],[1.0])","(1402,[121,845],[1.0,1.0])",0
88.0,439.0,1.0,Shortness of breath,Lung abscesscollection of pus,2.0,"(246,[2],[1.0])",599.0,"(1156,[599],[1.0])","(246,[2],[1.0])","(1156,[599],[1.0])","(1402,[2,845],[1.0,1.0])",0
178.0,439.0,1.0,Hemoptysis (Coughing blood),Lung abscesscollection of pus,159.0,"(246,[159],[1.0])",599.0,"(1156,[599],[1.0])","(246,[159],[1.0])","(1156,[599],[1.0])","(1402,[159,845],[1.0,1.0])",0
3.0,568.0,3.0,Abscess (Collection of pus),Peritonsillar abscesscollection of pus around tonsils,121.0,"(246,[121],[1.0])",363.0,"(1156,[363],[1.0])","(246,[121],[1.0])","(1156,[363],[1.0])","(1402,[121,609],[1.0,1.0])",0
93.0,568.0,1.0,Sore throat,Peritonsillar abscesscollection of pus around tonsils,39.0,"(246,[39],[1.0])",363.0,"(1156,[363],[1.0])","(246,[39],[1.0])","(1156,[363],[1.0])","(1402,[39,609],[1.0,1.0])",0
98.0,568.0,2.0,Swallowing problem (Dysphagia),Peritonsillar abscesscollection of pus around tonsils,52.0,"(246,[52],[1.0])",363.0,"(1156,[363],[1.0])","(246,[52],[1.0])","(1156,[363],[1.0])","(1402,[52,609],[1.0,1.0])",0
120.0,568.0,1.0,Throat pain,Peritonsillar abscesscollection of pus around tonsils,48.0,"(246,[48],[1.0])",363.0,"(1156,[363],[1.0])","(246,[48],[1.0])","(1156,[363],[1.0])","(1402,[48,609],[1.0,1.0])",0
172.0,568.0,3.0,Drooling,Peritonsillar abscesscollection of pus around tonsils,83.0,"(246,[83],[1.0])",363.0,"(1156,[363],[1.0])","(246,[83],[1.0])","(1156,[363],[1.0])","(1402,[83,609],[1.0,1.0])",0
3.0,660.0,1.0,Abscess (Collection of pus),Retropharyngeal abscessthroat abscess,121.0,"(246,[121],[1.0])",479.0,"(1156,[479],[1.0])","(246,[121],[1.0])","(1156,[479],[1.0])","(1402,[121,725],[1.0,1.0])",0
67.0,660.0,1.0,Neck ache or pain,Retropharyngeal abscessthroat abscess,22.0,"(246,[22],[1.0])",479.0,"(1156,[479],[1.0])","(246,[22],[1.0])","(1156,[479],[1.0])","(1402,[22,725],[1.0,1.0])",0
98.0,660.0,2.0,Swallowing problem (Dysphagia),Retropharyngeal abscessthroat abscess,52.0,"(246,[52],[1.0])",479.0,"(1156,[479],[1.0])","(246,[52],[1.0])","(1156,[479],[1.0])","(1402,[52,725],[1.0,1.0])",0
172.0,660.0,1.0,Drooling,Retropharyngeal abscessthroat abscess,83.0,"(246,[83],[1.0])",479.0,"(1156,[479],[1.0])","(246,[83],[1.0])","(1156,[479],[1.0])","(1402,[83,725],[1.0,1.0])",0
3.0,720.0,1.0,Abscess (Collection of pus),Spinal abscesscollection of spinal pus,121.0,"(246,[121],[1.0])",651.0,"(1156,[651],[1.0])","(246,[121],[1.0])","(1156,[651],[1.0])","(1402,[121,897],[1.0,1.0])",0
